,Year,Quater,Transaction_type,Total_Transaction,Transaction_amount,state_name
3076,2018,1,Merchant payments,1605,2395888.4397623385,Meghalaya
3077,2018,1,Financial Services,532,144318.2545571151,Meghalaya
3078,2018,1,Others,2303,1738080.43060439,Meghalaya
3079,2018,2,Recharge & bill payments,42625,9657896.164724296,Meghalaya
3080,2018,2,Peer-to-peer payments,19894,101140464.66239843,Meghalaya
3081,2018,2,Merchant payments,2929,3663446.436220131,Meghalaya
3082,2018,2,Financial Services,592,580648.3434132106,Meghalaya
3083,2018,2,Others,1817,1962212.2350756058,Meghalaya
3084,2018,3,Recharge & bill payments,60625,14231601.453371253,Meghalaya
3085,2018,3,Peer-to-peer payments,40832,187460582.05754715,Meghalaya
3086,2018,3,Merchant payments,5802,5458930.689379572,Meghalaya
3087,2018,3,Financial Services,748,552674.5783359876,Meghalaya
3088,2018,3,Others,2283,2149872.755760235,Meghalaya
3089,2018,4,Recharge & bill payments,82962,18100891.637344178,Meghalaya
3090,2018,4,Peer-to-peer payments,58952,301941442.7059927,Meghalaya
3091,2018,4,Merchant payments,15768,14434314.193342488,Meghalaya
3092,2018,4,Financial Services,763,190875.18848979956,Meghalaya
3093,2018,4,Others,2687,2918155.2795046642,Meghalaya
3094,2022,1,Merchant payments,22595602,14585438346.473846,Uttaranchal
3095,2022,1,Peer-to-peer payments,16201632,53535521438.95823,Uttaranchal
3096,2022,1,Recharge & bill payments,5617605,2745987927.683198,Uttaranchal
3097,2022,1,Financial Services,39033,49695999.71828518,Uttaranchal
3098,2022,1,Others,106900,62138787.2410843,Uttaranchal
3099,2022,2,Merchant payments,32087670,19479185362.296963,Uttaranchal
3100,2022,2,Peer-to-peer payments,19677409,65563901300.31024,Uttaranchal
3101,2022,2,Recharge & bill payments,6263098,3174160697.8567643,Uttaranchal
3102,2022,2,Financial Services,32284,37217548.78562989,Uttaranchal
3103,2022,2,Others,106417,58906116.08464594,Uttaranchal
3104,2022,3,Merchant payments,35069444,20528059274.248493,Uttaranchal
3105,2022,3,Peer-to-peer payments,22031045,68377272372.60579,Uttaranchal
3106,2022,3,Recharge & bill payments,6765699,3633710468.801753,Uttaranchal
3107,2022,3,Financial Services,38061,44669245.26821817,Uttaranchal
3108,2022,3,Others,92270,57548577.43879978,Uttaranchal
3109,2022,4,Merchant payments,43185705,26026949674.245083,Uttaranchal
3110,2022,4,Peer-to-peer payments,27043038,85220041974.58176,Uttaranchal
3111,2022,4,Recharge & bill payments,7610775,4128624164.749209,Uttaranchal
3112,2022,4,Financial Services,44569,55762460.39159953,Uttaranchal
3113,2022,4,Others,99793,64668557.391687945,Uttaranchal
3114,2019,1,Peer-to-peer payments,3499130,6512361464.496071,Uttaranchal
3115,2019,1,Recharge & bill payments,1590269,394631055.6931843,Uttaranchal
3116,2019,1,Merchant payments,372290,226281078.7699414,Uttaranchal
3117,2019,1,Financial Services,28784,3951610.30495379,Uttaranchal
3118,2019,1,Others,55528,46303966.00979781,Uttaranchal
3119,2019,2,Peer-to-peer payments,2383662,7752954670.580209,Uttaranchal
3120,2019,2,Recharge & bill payments,1616176,454962951.9136597,Uttaranchal
3121,2019,2,Merchant payments,721858,323876953.4104364,Uttaranchal
3122,2019,2,Financial Services,21852,2550386.4774141517,Uttaranchal
3123,2019,2,Others,69727,54187888.53677146,Uttaranchal
3124,2019,3,Peer-to-peer payments,2313544,8512622076.436331,Uttaranchal
3125,2019,3,Recharge & bill payments,2201606,683772296.9748493,Uttaranchal
3126,2019,3,Merchant payments,1121052,480794827.1193007,Uttaranchal
3127,2019,3,Financial Services,12119,4570326.192004257,Uttaranchal
3128,2019,3,Others,62155,47272543.294839665,Uttaranchal
3129,2019,4,Peer-to-peer payments,3210116,11020339546.604958,Uttaranchal
3130,2019,4,Recharge & bill payments,2547173,817728111.4576316,Uttaranchal
3131,2019,4,Merchant payments,1542944,701746516.8731368,Uttaranchal
3132,2019,4,Financial Services,11585,3555524.3767221333,Uttaranchal
3133,2019,4,Others,50298,30336605.83833359,Uttaranchal
3134,2021,1,Merchant payments,8393767,5283142247.065777,Uttaranchal
3135,2021,1,Peer-to-peer payments,7981710,29202365442.63442,Uttaranchal
3136,2021,1,Recharge & bill payments,4146569,1727960484.030287,Uttaranchal
3137,2021,1,Financial Services,30208,38400863.99560504,Uttaranchal
3138,2021,1,Others,56148,36320362.17233381,Uttaranchal
3139,2021,2,Peer-to-peer payments,9374939,32674145244.390625,Uttaranchal
3140,2021,2,Merchant payments,9134389,6257528832.057196,Uttaranchal
3141,2021,2,Recharge & bill payments,5388285,1979824048.8157122,Uttaranchal
3142,2021,2,Financial Services,31497,35404991.874676295,Uttaranchal
3143,2021,2,Others,71322,43914757.70001851,Uttaranchal
3144,2021,3,Merchant payments,13673085,9001414756.070686,Uttaranchal
3145,2021,3,Peer-to-peer payments,11867174,39256650720.01872,Uttaranchal
3146,2021,3,Recharge & bill payments,5388011,2182554095.263321,Uttaranchal
3147,2021,3,Financial Services,27839,38013969.98341857,Uttaranchal
3148,2021,3,Others,86175,48863242.2282843,Uttaranchal
3149,2021,4,Merchant payments,19850878,13515464697.761791,Uttaranchal
3150,2021,4,Peer-to-peer payments,14819203,49969580473.07786,Uttaranchal
3151,2021,4,Recharge & bill payments,5536262,2540546090.023079,Uttaranchal
3152,2021,4,Financial Services,38764,51212042.381750934,Uttaranchal
3153,2021,4,Others,116173,71304856.17664191,Uttaranchal
3154,2020,1,Peer-to-peer payments,3792776,13999676596.865887,Uttaranchal
3155,2020,1,Recharge & bill payments,2990764,1028598924.445406,Uttaranchal
3156,2020,1,Merchant payments,2289657,1094245197.2356641,Uttaranchal
3157,2020,1,Financial Services,10246,8180881.808693047,Uttaranchal
3158,2020,1,Others,48341,27378658.631921414,Uttaranchal
3159,2020,2,Recharge & bill payments,3755695,1303523584.942265,Uttaranchal
3160,2020,2,Peer-to-peer payments,3656029,13572964169.690296,Uttaranchal
3161,2020,2,Merchant payments,1587042,1181497493.0283294,Uttaranchal
3162,2020,2,Financial Services,15023,17612288.05771955,Uttaranchal
3163,2020,2,Others,33981,18590166.382408556,Uttaranchal
3164,2020,3,Peer-to-peer payments,4836512,18377468807.44993,Uttaranchal
3165,2020,3,Recharge & bill payments,3751993,1509373287.697055,Uttaranchal
3166,2020,3,Merchant payments,3164623,2166776519.8536706,Uttaranchal
3167,2020,3,Financial Services,20455,26449980.584111303,Uttaranchal
3168,2020,3,Others,45352,23442372.42176825,Uttaranchal
3169,2020,4,Peer-to-peer payments,6748183,25748737002.1362,Uttaranchal
3170,2020,4,Merchant payments,6629201,4274032856.6465273,Uttaranchal
3171,2020,4,Recharge & bill payments,4140391,1697819950.5564795,Uttaranchal
3172,2020,4,Financial Services,27120,29791064.761797357,Uttaranchal
3173,2020,4,Others,68376,42358455.00938001,Uttaranchal
3174,2018,1,Recharge & bill payments,730428,124377517.3349145,Uttaranchal
3175,2018,1,Peer-to-peer payments,399545,1296603346.334598,Uttaranchal
3176,2018,1,Merchant payments,35382,39372913.10424411,Uttaranchal
3177,2018,1,Financial Services,27761,5637758.5563494945,Uttaranchal
3178,2018,1,Others,53569,42553823.19378027,Uttaranchal
3179,2018,2,Recharge & bill payments,946332,193802092.8234874,Uttaranchal
3180,2018,2,Peer-to-peer payments,620490,2358941864.7682114,Uttaranchal
3181,2018,2,Merchant payments,60494,66946005.75890133,Uttaranchal
3182,2018,2,Financial Services,29919,7913276.778501136,Uttaranchal
3183,2018,2,Others,46887,52152138.42194019,Uttaranchal
3184,2018,3,Peer-to-peer payments,1049725,3356030294.930648,Uttaranchal
3185,2018,3,Recharge & bill payments,1004356,239244556.76646537,Uttaranchal
3186,2018,3,Merchant payments,112342,84447374.86583523,Uttaranchal
3187,2018,3,Financial Services,22792,4334709.909645849,Uttaranchal
3188,2018,3,Others,39917,42516103.38590273,Uttaranchal
3189,2018,4,Peer-to-peer payments,1556731,5072621132.343549,Uttaranchal
3190,2018,4,Recharge & bill payments,1252124,292877734.33795583,Uttaranchal
3191,2018,4,Merchant payments,289733,228453045.85460952,Uttaranchal
3192,2018,4,Financial Services,29916,6035161.098892693,Uttaranchal
3193,2018,4,Others,50257,54285064.328889735,Uttaranchal
3194,2022,1,Merchant payments,3723135,2199614586.4039083,Puducherry
3195,2022,1,Peer-to-peer payments,2901199,9407577501.769796,Puducherry
3196,2022,1,Recharge & bill payments,715338,460522863.7855054,Puducherry
3197,2022,1,Financial Services,6203,8184455.912082582,Puducherry
3198,2022,1,Others,13301,7575497.515363299,Puducherry
3199,2022,2,Merchant payments,4613049,2693234774.5574756,Puducherry
3200,2022,2,Peer-to-peer payments,3242208,10537267921.61604,Puducherry
3201,2022,2,Recharge & bill payments,773154,535604974.57621765,Puducherry
3202,2022,2,Financial Services,4914,6556452.522381971,Puducherry
3203,2022,2,Others,10362,6081132.496780836,Puducherry
3204,2022,3,Merchant payments,3992974,2322908508.7835197,Puducherry
3205,2022,3,Peer-to-peer payments,2474932,8058325855.623236,Puducherry
3206,2022,3,Recharge & bill payments,564285,463054690.5826355,Puducherry
3207,2022,3,Financial Services,4621,5514275.578545391,Puducherry
3208,2022,3,Others,5915,4514380.573011656,Puducherry
3209,2022,4,Merchant payments,4464977,2534351530.8368397,Puducherry
3210,2022,4,Peer-to-peer payments,2547018,8141612224.034059,Puducherry
3211,2022,4,Recharge & bill payments,531963,453692483.7752487,Puducherry
3212,2022,4,Financial Services,6073,7875178.045195433,Puducherry
3213,2022,4,Others,6096,4673460.483150147,Puducherry
3214,2019,1,Peer-to-peer payments,313822,835983054.254643,Puducherry
3215,2019,1,Recharge & bill payments,124092,32635247.523153085,Puducherry
3216,2019,1,Merchant payments,54518,33763704.68083725,Puducherry
3217,2019,1,Financial Services,3165,337570.322842385,Puducherry
3218,2019,1,Others,5495,3753447.525046112,Puducherry
3219,2019,2,Peer-to-peer payments,331248,1109343371.746654,Puducherry
3220,2019,2,Recharge & bill payments,147585,46876569.36325147,Puducherry
3221,2019,2,Merchant payments,92941,49963601.61554676,Puducherry
3222,2019,2,Financial Services,1524,469351.5481967761,Puducherry
3223,2019,2,Others,6779,4794015.854158426,Puducherry
3224,2019,3,Peer-to-peer payments,394866,1316118199.672093,Puducherry
3225,2019,3,Recharge & bill payments,158483,57003044.29549825,Puducherry
3226,2019,3,Merchant payments,156137,82601335.47825414,Puducherry
3227,2019,3,Financial Services,1090,528680.8975952889,Puducherry
3228,2019,3,Others,6250,4457097.111970215,Puducherry
3229,2019,4,Peer-to-peer payments,559670,1725523873.442102,Puducherry
3230,2019,4,Merchant payments,249621,128039884.38667427,Puducherry
3231,2019,4,Recharge & bill payments,195707,74383571.67593375,Puducherry
3232,2019,4,Financial Services,1481,391196.1284481905,Puducherry
3233,2019,4,Others,6176,3689792.245744483,Puducherry
3234,2021,1,Peer-to-peer payments,1406958,4798646712.501943,Puducherry
3235,2021,1,Merchant payments,1385444,857787315.6292762,Puducherry
3236,2021,1,Recharge & bill payments,504499,231829246.92353857,Puducherry
3237,2021,1,Financial Services,5073,5953397.434996936,Puducherry
3238,2021,1,Others,7458,5092899.253895952,Puducherry
3239,2021,2,Peer-to-peer payments,1581221,5266478797.142263,Puducherry
3240,2021,2,Merchant payments,1437110,932602617.3169692,Puducherry
3241,2021,2,Recharge & bill payments,719252,289799593.1571478,Puducherry
3242,2021,2,Financial Services,4851,4980243.907969391,Puducherry
3243,2021,2,Others,8953,4973445.019544071,Puducherry
3244,2021,3,Merchant payments,2273996,1443176801.0606492,Puducherry
3245,2021,3,Peer-to-peer payments,2089199,6918396493.778431,Puducherry
3246,2021,3,Recharge & bill payments,741388,356068931.7441095,Puducherry
3247,2021,3,Financial Services,4733,5523949.081350253,Puducherry
3248,2021,3,Others,12410,6808255.349929206,Puducherry
3249,2021,4,Merchant payments,3052713,1864951565.928207,Puducherry
3250,2021,4,Peer-to-peer payments,2530821,8113722339.447034,Puducherry
3251,2021,4,Recharge & bill payments,762641,428453211.3120815,Puducherry
3252,2021,4,Financial Services,5995,7655925.10855468,Puducherry
3253,2021,4,Others,16640,8868759.43463589,Puducherry
3254,2020,1,Peer-to-peer payments,600290,1919499665.8834748,Puducherry
3255,2020,1,Merchant payments,349788,184925417.68654612,Puducherry
3256,2020,1,Recharge & bill payments,251115,96515615.43520354,Puducherry
3257,2020,1,Financial Services,1527,858236.5498234634,Puducherry
3258,2020,1,Others,5201,3478541.524535387,Puducherry
3259,2020,2,Peer-to-peer payments,468789,1680190117.5830743,Puducherry
3260,2020,2,Recharge & bill payments,310746,115223074.03158064,Puducherry
3261,2020,2,Merchant payments,249951,160931601.28167117,Puducherry
3262,2020,2,Financial Services,1555,2339469.003658029,Puducherry
3263,2020,2,Others,2342,1346718.5876069884,Puducherry
3264,2020,3,Peer-to-peer payments,855511,3116583524.6597652,Puducherry
3265,2020,3,Merchant payments,560420,335583369.656126,Puducherry
3266,2020,3,Recharge & bill payments,306852,138925436.52727452,Puducherry
3267,2020,3,Financial Services,3039,4788490.3633705,Puducherry
3268,2020,3,Others,5080,2199408.2280669413,Puducherry
3269,2020,4,Peer-to-peer payments,1211359,4090057482.9812045,Puducherry
3270,2020,4,Merchant payments,1108292,647985607.5763036,Puducherry
3271,2020,4,Recharge & bill payments,383707,184037245.74375987,Puducherry
3272,2020,4,Financial Services,3783,3888988.236763457,Puducherry
3273,2020,4,Others,8862,4556893.133174548,Puducherry
3274,2018,1,Recharge & bill payments,53125,9704752.648983236,Puducherry
3275,2018,1,Peer-to-peer payments,40303,147834476.16250613,Puducherry
3276,2018,1,Merchant payments,4163,4427034.0315394765,Puducherry
3277,2018,1,Financial Services,2086,565799.4553442572,Puducherry
3278,2018,1,Others,4535,3293909.0714630377,Puducherry
3279,2018,2,Recharge & bill payments,59867,14607336.895731753,Puducherry
3280,2018,2,Peer-to-peer payments,57751,261299695.1891191,Puducherry
3281,2018,2,Merchant payments,6904,6103101.528770715,Puducherry
3282,2018,2,Financial Services,2105,822585.95719087,Puducherry
3283,2018,2,Others,3634,2968399.9616244407,Puducherry
3284,2018,3,Peer-to-peer payments,101817,378368361.36171496,Puducherry
3285,2018,3,Recharge & bill payments,67909,19654338.114449568,Puducherry
3286,2018,3,Merchant payments,14384,16102024.2759922,Puducherry
3287,2018,3,Financial Services,1766,395306.6421075966,Puducherry
3288,2018,3,Others,4395,3138045.0999426576,Puducherry
3289,2018,4,Peer-to-peer payments,173170,569825171.3369759,Puducherry
3290,2018,4,Recharge & bill payments,95788,25159891.51570208,Puducherry
3291,2018,4,Merchant payments,29470,25999609.7587573,Puducherry
3292,2018,4,Financial Services,3490,689170.0726864681,Puducherry
3293,2018,4,Others,6046,4017822.739373042,Puducherry
3294,2022,1,Peer-to-peer payments,138085265,500024806542.69324,Bihar
3295,2022,1,Merchant payments,114892163,95507710275.50963,Bihar
3296,2022,1,Recharge & bill payments,30545266,15431605247.390364,Bihar
3297,2022,1,Financial Services,169722,148088975.22896564,Bihar
3298,2022,1,Others,698018,299484690.3236611,Bihar
3299,2022,2,Peer-to-peer payments,164119431,610448610667.7207,Bihar
3300,2022,2,Merchant payments,158289353,126423430586.42947,Bihar
3301,2022,2,Recharge & bill payments,36950622,17225668601.948982,Bihar
3302,2022,2,Financial Services,124199,116203820.91131489,Bihar
3303,2022,2,Others,661424,247541289.12967217,Bihar
3304,2022,3,Merchant payments,198273336,137873615624.72937,Bihar
3305,2022,3,Peer-to-peer payments,192304951,632747186972.1919,Bihar
3306,2022,3,Recharge & bill payments,46044353,20417791249.028316,Bihar
3307,2022,3,Financial Services,179533,161987346.1868727,Bihar
3308,2022,3,Others,565212,245905365.7791165,Bihar
3309,2022,4,Merchant payments,243777692,172924170171.63205,Bihar
3310,2022,4,Peer-to-peer payments,225487662,739870172148.0806,Bihar
3311,2022,4,Recharge & bill payments,47054083,22729599211.247635,Bihar
3312,2022,4,Financial Services,205989,199208429.5113938,Bihar
3313,2022,4,Others,559223,288999714.3604311,Bihar
3314,2019,1,Peer-to-peer payments,16807040,38824078062.32093,Bihar
3315,2019,1,Recharge & bill payments,7036367,1333688182.5386746,Bihar
3316,2019,1,Merchant payments,2055267,1024996999.5279309,Bihar
3317,2019,1,Financial Services,204689,28599535.734409343,Bihar
3318,2019,1,Others,252871,291464734.4043106,Bihar
3319,2019,2,Peer-to-peer payments,15837449,58381285240.80835,Bihar
3320,2019,2,Recharge & bill payments,9279442,1996804238.2749753,Bihar
3321,2019,2,Merchant payments,4365465,2308145849.844257,Bihar
3322,2019,2,Financial Services,129603,63338108.53755434,Bihar
3323,2019,2,Others,348520,382864846.0767575,Bihar
3324,2019,3,Peer-to-peer payments,15446119,61831776093.09613,Bihar
3325,2019,3,Recharge & bill payments,9115040,2140566974.705637,Bihar
3326,2019,3,Merchant payments,7206001,3413490288.3137074,Bihar
3327,2019,3,Financial Services,89997,20145460.42764103,Bihar
3328,2019,3,Others,282743,286804437.7358033,Bihar
3329,2019,4,Peer-to-peer payments,26337842,86340631422.24606,Bihar
3330,2019,4,Recharge & bill payments,11358597,2649616529.830146,Bihar
3331,2019,4,Merchant payments,5519582,4177574379.0405855,Bihar
3332,2019,4,Financial Services,100192,18815964.761792127,Bihar
3333,2019,4,Others,214101,126788281.9306988,Bihar
3334,2021,1,Peer-to-peer payments,58566582,242013312361.31104,Bihar
3335,2021,1,Merchant payments,33959313,30171144593.369873,Bihar
3336,2021,1,Recharge & bill payments,21974086,8505455545.448764,Bihar
3337,2021,1,Financial Services,124277,112949858.25028673,Bihar
3338,2021,1,Others,308219,170787342.8481179,Bihar
3339,2021,2,Peer-to-peer payments,78694099,319758683264.15344,Bihar
3340,2021,2,Merchant payments,44686786,43458914639.77138,Bihar
3341,2021,2,Recharge & bill payments,31646149,11030849713.502428,Bihar
3342,2021,2,Financial Services,149791,116086345.91301711,Bihar
3343,2021,2,Others,426797,215721223.2386405,Bihar
3344,2021,3,Peer-to-peer payments,92785704,331514102784.2631,Bihar
3345,2021,3,Merchant payments,64094961,53849745604.9643,Bihar
3346,2021,3,Recharge & bill payments,30081746,11327303470.019915,Bihar
3347,2021,3,Financial Services,135748,130349071.61901987,Bihar
3348,2021,3,Others,572954,241260025.54569885,Bihar
3349,2021,4,Peer-to-peer payments,117340712,423665098014.2792,Bihar
